Zipcode,Total Students Enrolled,Median Household Income,Median Income BLACK/AA,Median Income INDIGENOUS PEOPLE,Median Income ASIAN,Median Income HAW/PAC ISLANDER,Median Income OTHER RACE,Median Income MIXED RACE,Median Income WHITE/NOT LATINO,Median Income HISPANIC/LATINO,o25_10th_grade_attained_ratio,o25_11th_grade_attained_ratio,o25_12th_grade_started_ratio,o25_high_school_completed_ratio,o25_ged_attained_ratio,o25_less_one_yr_college_ratio,o25_more_one_yr_college_ratio,o25_assoc_degree_completed_ratio,o25_bach_degree_completed_ratio,o25_masters_degree_completed_ratio,o25_professional_degree_completed_ratio,o25_doctoral_degree_completed_ratio,married ratio,female hoh ratio,male hoh ratio,non family ratio,Population Total,Population white ratio,Population black/aa ratio,Population indigenous ratio,Population asian ratio,Population haw/pac islander ratio,Population other ratio,Population mixed ratio,Population hispanic/latino ratio,School Name,School Rating,Grades,District,Theft Count Ratio,Substance Abuse Count Ratio,Violent Count Ratio,Miscellaneous Count Ratio,Students Per Teacher Count
92019,606.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Vista Grande Elementary,6.0,K-5,Cajon Valley Union,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,25
92019,2294.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Granite Hills High,6.0,9-12,Grossmont Union High,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,23
92019,600.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Madison Avenue Elementary,5.0,K-5,Cajon Valley Union,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,23
92019,100.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Methodschools,4.0,K-12,Other,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,8
92019,2550.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Mosaica Online Academy Of Southern California,4.0,K-12,Other,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,21
92019,4466.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Inspire Charter School - South,4.0,K-12,Other,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,22
92019,913.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Montgomery Middle,4.0,6-8,Cajon Valley Union,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,26
92019,137.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Dehesa Elementary,4.0,K-8,Other,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,16
92019,848.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Lexington Elementary,3.0,K-5,Cajon Valley Union,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,25
92019,599.0,74099.0,67111.0,85992.0,84667.0,0.0,49297.0,32404.0,76944.0,57590.0,0.0069393474344431,0.0152799092546873,0.0180823380262894,0.2129845866417561,0.0379662374057516,0.0725295255888436,0.1849936611730166,0.0874758123707212,0.1889304063521718,0.0706946019883899,0.017248281844265,0.0116434243010609,0.7488958990536277,0.1520504731861198,0.0965299684542586,0.0025236593059936,43873.0,0.6310942948966335,0.028650878672532,0.0034645453923825,0.031226494655027,0.0020741686230711,0.0002507236797118,0.0544526246210653,0.2487862694595765,Meridian Elementary,3.0,K-5,Cajon Valley Union,0.006108540560253459,0.0026212021060789095,0.0016411004490233174,0.0013675837075194312,24
92020,1678.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Literacy First Charter School,9.0,K-12,Other,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,17
92020,59.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Grossmont Middle College High,9.0,11-12,Grossmont Union High,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,36
92020,670.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Fuerte Elementary,8.0,K-5,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,25
92020,656.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Fletcher Hills Elementary,8.0,K-6,La Mesa-Spring Valley,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,27
92020,560.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Eje Elementary Academy Charter,6.0,K-5,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,20
92020,242.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Eje Middle Academy,6.0,6-8,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,23
92020,554.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Anza Elementary,5.0,K-5,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,24
92020,555.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Flying Hills Elementary,5.0,K-6,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,25
92020,2797.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Pacific Coast Academy,4.0,K-12,Other,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,10
92020,177.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,IDEA Center,3.0,9-12,Grossmont Union High,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,9
92020,300.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Grossmont Secondary,3.0,7-12,Other,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,28
92020,956.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Cajon Valley Middle,3.0,6-8,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,21
92020,588.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Emerald Middle,3.0,6-8,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,22
92020,690.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Johnson Elementary,3.0,K-5,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,25
92020,738.0,50166.0,34551.0,54583.0,45417.0,45687.0,37475.0,46518.0,54875.0,39838.0,0.0209070106095277,0.0307104223008113,0.0205689619305179,0.2356979405034324,0.0241834824214686,0.075956937799043,0.1661639276055752,0.0746047430830039,0.157374661951321,0.0508893280632411,0.0174745163303515,0.008399209486166,0.6495878339965889,0.2475127913587265,0.0995594087549744,0.00333996588971,58940.0,0.5961655921275874,0.0543773328808958,0.0026637258228707,0.0404818459450288,0.0151679674244994,0.0036138445877163,0.0395317271801832,0.2479979640312181,Chase Avenue Elementary,2.0,K-5,Cajon Valley Union,0.00831353919239905,0.006362402443162538,0.003834407872412623,0.0027655242619613165,25
92021,785.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Los Coches Creek Middle,7.0,6-8,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,24
92021,542.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Blossom Valley Elementary,7.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,24
92021,587.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Bostonia Language Academy,6.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,24
92021,968.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Pepper Drive Elementary,6.0,K-8,Other,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,28
92021,113.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Crest Elementary,5.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,22
92021,787.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Greenfield Middle,3.0,6-8,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,26
92021,549.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,W. D. Hall Elementary,3.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,24
92021,568.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Magnolia Elementary,3.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,25
92021,345.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Rios Elementary,3.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,22
92021,1689.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,El Cajon Valley High,3.0,9-12,Grossmont Union High,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,22
92021,54.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Cajon Valley Home,2.0,K-8,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,24
92021,821.0,48281.0,52768.0,0.0,58421.0,42018.0,36888.0,31938.0,51936.0,40024.0,0.0173957533896137,0.0230470476057582,0.0330705365241052,0.2672620293495197,0.040396288285774,0.0932579827437847,0.1976790157910649,0.0737924137770645,0.1190492802158189,0.0358147863903811,0.0083722877276215,0.0061396776669224,0.6176198194026395,0.2849039129428108,0.0923824959481361,0.0050937717064135,67608.0,0.5755827712696723,0.0439445036090403,0.0017601467281978,0.0236066737664181,0.0069370488699562,0.0016418175363862,0.0419772807951721,0.3045497574251568,Naranca Elementary,2.0,K-5,Cajon Valley Union,0.005591054313099041,0.00522127558868773,0.003017394391196308,0.001745355579221394,25
92024,451.0,94598.0,0.0,0.0,112727.0,0.0,105526.0,0.0,97045.0,71429.0,0.0033259423503325,0.0063192904656319,0.0151330376940133,0.0939024390243902,0.0128880266075388,0.0348669623059866,0.1313192904656319,0.0795177383592017,0.338109756097561,0.1547117516629712,0.0569290465631929,0.0400498891352549,0.800076893502499,0.1428296808919646,0.04959630911188,0.0074971164936562,49566.0,0.7856796997942138,0.0086954767380865,0.0021789129645321,0.0556631561957793,0.0008271799217205,0.0019771617641124,0.0202154702820481,0.1247629423395069,Flora Vista Elementary,8.0,K-6,Other,0.007202517854981237,0.005548158011540169,0.003328894806924101,0.0036718718476374933,24
92024,937.0,94598.0,0.0,0.0,112727.0,0.0,105526.0,0.0,97045.0,71429.0,0.0033259423503325,0.0063192904656319,0.0151330376940133,0.0939024390243902,0.0128880266075388,0.0348669623059866,0.1313192904656319,0.0795177383592017,0.338109756097561,0.1547117516629712,0.0569290465631929,0.0400498891352549,0.800076893502499,0.1428296808919646,0.04959630911188,0.0074971164936562,49566.0,0.7856796997942138,0.0086954767380865,0.0021789129645321,0.0556631561957793,0.0008271799217205,0.0019771617641124,0.0202154702820481,0.1247629423395069,Diegueno Middle,8.0,7-8,Other,0.007202517854981237,0.005548158011540169,0.003328894806924101,0.0036718718476374933,24
92024,1850.0,94598.0,0.0,0.0,112727.0,0.0,105526.0,0.0,97045.0,71429.0,0.0033259423503325,0.0063192904656319,0.0151330376940133,0.0939024390243902,0.0128880266075388,0.0348669623059866,0.1313192904656319,0.0795177383592017,0.338109756097561,0.1547117516629712,0.0569290465631929,0.0400498891352549,0.800076893502499,0.1428296808919646,0.04959630911188,0.0074971164936562,49566.0,0.7856796997942138,0.0086954767380865,0.0021789129645321,0.0556631561957793,0.0008271799217205,0.0019771617641124,0.0202154702820481,0.1247629423395069,San Dieguito High School Academy,8.0,9-12,Other,0.007202517854981237,0.005548158011540169,0.003328894806924101,0.0036718718476374933,25
