zipcode,Total Students Enrolled_x,Average_School_Rating,MEDIAN HOUSEHOLD INCOME,MEDIAN INCOME BLACK/AA,MEDIAN INCOME INDIGENOUS PEOPLE,MEDIAN INCOME ASIAN,MEDIAN INCOME HAW/PAC ISLANDER,MEDIAN INCOME OTHER RACE,MEDIAN INCOME MIXED RACE,MEDIAN INCOME WHITE/NOT LATINO,MEDIAN INCOME HISPANIC/LATINO,o25_10th_grade_attained_ratio,o25_11th_grade_attained_ratio,o25_12th_grade_started_ratio,o25_high_school_completed_ratio,o25_ged_attained_ratio,o25_less_one_yr_college_ratio,o25_more_one_yr_college_ratio,o25_assoc_degree_completed_ratio,o25_bach_degree_completed_ratio,o25_masters_degree_completed_ratio,o25_professional_degree_completed_ratio,o25_doctoral_degree_completed_ratio,married_ratio,female_hoh_ratio,male_hoh_ratio,non_family_ratio,POPULATION_TOTAL,population_white_ratio,population_black_aa_ratio,population_indigenous_ratio,population_asian_ratio,population_haw_pac_islander_ratio,population_other_ratio,population_mixed_ratio,population_hispanic_latino_ratio,Theft Count_x,latitude_x,longitude_x,Substance Abuse Count_x,Violent Count_x,Miscellaneous Count_x,Theft Count_y,latitude_y,longitude_y,Substance Abuse Count_y,Violent Count_y,Miscellaneous Count_y,School Name,School Rating,School Address,City,Grades,Total Students Enrolled_y,Students Per Teacher,District,total_school_rating_points,San Diego County Zip Codes
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Crest Elementary,5,2000 Suncrest Boulevard, El Cajon,K-5,113,22:1,Cajon Valley Union,565,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Greenfield Middle,3,1495 Greenfield Drive, El Cajon,6-8,787,26:1,Cajon Valley Union,2361,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,W. D. Hall Elementary,3,1376 Pepper Drive, El Cajon,K-5,549,24:1,Cajon Valley Union,1647,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Magnolia Elementary,3,650 Greenfield Drive, El Cajon,K-5,568,25:1,Cajon Valley Union,1704,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Rios Elementary,3,14314 Rios Canyon Road, El Cajon,K-5,345,22:1,Cajon Valley Union,1035,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,El Cajon Valley High,3,1035 East Madison Avenue, El Cajon,9-12,1689,22:1,Grossmont Union High,5067,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Cajon Valley Home,2,1384 Broadway, El Cajon,K-8,54,24:1,Cajon Valley Union,108,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Diego Valley East Public Charter,2,511 North 2nd Street, El Cajon,K-12,552,N/A,Diego Valley East Public Charter District,1104,92021
92021,8360,4.049282296650718,48281,52768,0,58421,42018,36888,31938,51936,40024,0.017395753389613713,0.023047047605758274,0.033070536524105215,0.26726202934951976,0.04039628828577409,0.09325798274378475,0.19767901579106492,0.07379241377706458,0.11904928021581897,0.03581478639038117,0.008372287727621573,0.0061396776669224865,0.6176198194026395,0.2849039129428108,0.09238249594813615,0.005093771706413522,67608,0.5755827712696723,0.04394450360904035,0.0017601467281978464,0.023606673766418177,0.0069370488699562185,0.0016418175363862265,0.04197728079517217,0.3045497574251568,378,32.822,-116.886,353,204,118,378,32.822,-116.886,353,204,118,Naranca Elementary,2,1030 Naranca Avenue, El Cajon,K-5,821,25:1,Cajon Valley Union,1642,92021
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Flora Vista Elementary,8,1690 Wandering Road, Encinitas,K-6,451,24:1,Encinitas Union Elementary,3608,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Diegueno Middle,8,2150 Village Park Way, Encinitas,7-8,937,24:1,San Dieguito Union High,7496,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,San Dieguito High School Academy,8,800 Santa Fe Drive, Encinitas,9-12,1850,25:1,San Dieguito Union High,14800,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Ocean Knoll Elementary,7,910 Melba Road, Encinitas,K-6,676,22:1,Encinitas Union Elementary,4732,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Paul Ecke-Central Elementary,7,185 Union Street, Encinitas,K-6,651,22:1,Encinitas Union Elementary,4557,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,La Costa Canyon High,7,710 Encinitas Boulevard, Encinitas,9-12,1947,23:1,San Dieguito Union High,13629,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Oak Crest Middle,7,675 Balour Drive, Encinitas,7-8,736,23:1,San Dieguito Union High,5152,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Capri Elementary,6,941 Capri Road, Encinitas,K-6,719,22:1,Encinitas Union Elementary,4314,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Park Dale Lane Elementary,6,2050 Park Dale Lane, Encinitas,K-6,467,21:1,Encinitas Union Elementary,2802,92024
92024,8536,7.204545454545454,94598,0,0,112727,0,105526,0,97045,71429,0.0033259423503325942,0.006319290465631929,0.015133037694013304,0.09390243902439024,0.012888026607538803,0.034866962305986696,0.13131929046563193,0.07951773835920177,0.338109756097561,0.1547117516629712,0.056929046563192906,0.040049889135254986,0.800076893502499,0.14282968089196463,0.049596309111880045,0.007497116493656286,49566,0.7856796997942138,0.008695476738086592,0.002178912964532139,0.05566315619577936,0.0008271799217205343,0.0019771617641124966,0.02021547028204818,0.12476294233950692,357,33.054,-117.25,275,165,182,357,33.054,-117.25,275,165,182,Sunset High (Continuation),4,684 Requeza Street, Encinitas,9-12,102,14:1,San Dieguito Union High,408,92024
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Classical Academy High School,9,207 East Pennsylvania Avenue, Escondido,9-12,1205,20:1,Escondido Union High,10845,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,L. R. Green Elementary,7,3115 Las Palmas Avenue, Escondido,K-5,804,20:1,Escondido Union,5628,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Classical Academy,6,2950 South Bear Valley Parkway, Escondido,K-8,1299,31:1,Escondido Union,7794,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Miller Elementary,6,1975 Miller Avenue, Escondido,K-5,419,19:1,Escondido Union,2514,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,San Pasqual High,6,3300 Bear Valley Parkway, Escondido,9-12,2191,23:1,Escondido Union High,13146,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Bear Valley Middle,5,3003 Bear Valley Parkway, Escondido,6-8,1031,22:1,Escondido Union,5155,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Felicita Elementary,4,737 West 13th Avenue, Escondido,K-5,541,23:1,Escondido Union,2164,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Mission Middle,4,939 East Mission Avenue, Escondido,6-8,992,22:1,Escondido Union,3968,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Juniper Elementary,4,1809 South Juniper Street, Escondido,K-5,625,19:1,Escondido Union,2500,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Epiphany Prep Charter,3,725 North Escondido Boulevard, Escondido,K-8,618,20:1,Escondido Union,1854,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Central Elementary,3,122 West 4th Avenue, Escondido,K-5,597,20:1,Escondido Union,1791,92025
92025,10410,5.5184438040345825,48259,55660,28750,78667,0,41429,57656,59890,34733,0.019976016157535977,0.016504670537742995,0.02521459227467811,0.15280232264579652,0.018776824034334765,0.05487881848018177,0.16334259025498613,0.08211310275183034,0.1615438020701843,0.044875031557687454,0.017325170411512245,0.007542287301186569,0.646138386448464,0.20564168819982773,0.1320700545506747,0.01614987080103359,51859,0.39242947222275787,0.020979964904838118,0.004473668987061069,0.054879577315412945,0.00204400393374342,9.641527989355753e-05,0.020150793497753523,0.5049461038585396,506,33.057,-117.083,548,201,322,506,33.057,-117.083,548,201,322,Audeo Charter School III,1,200 East Via Rancho Parkway, Escondido,6-12,88,N/A,Audeo Charter School III District,88,92025
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Community Montessori,6,1441 Montiel Road, Escondido,K-8,705,24:1,Community Montessori District,4230,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Reidy Creek Elementary,5,2869 North Broadway, Escondido,K-5,651,20:1,Escondido Union,3255,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,North Broadway Elementary,5,2301 North Broadway, Escondido,K-5,590,20:1,Escondido Union,2950,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Escondido High,5,1535 North Broadway, Escondido,9-12,2244,22:1,Escondido Union High,11220,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Dehesa Charter School,4,"1441 Montiel Road, Suite 143", Escondido,K-12,464,17:1,Dehesa Elementary,1856,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Rincon Middle,4,925 Lehner Avenue, Escondido,6-8,1135,20:1,Escondido Union,4540,92026
92026,7412,4.524284943335132,55937,38426,123654,83958,0,55056,79750,56532,46471,0.015639671361502346,0.015199530516431924,0.016490610328638498,0.17411971830985915,0.026379107981220656,0.05557511737089202,0.1453638497652582,0.16044600938967135,0.18430164319248826,0.05710093896713615,0.014876760563380281,0.010416666666666666,0.74396351278841,0.1699159363262386,0.07163298157753532,0.014487569307816132,50412,0.5211259223994287,0.021006903118305165,0.0010315004364040308,0.09057367293501548,0.0016662699357295882,0.0017059430294374355,0.019439815916845196,0.3434499722288344,223,33.22354,-117.10682,122,211,113,223,33.22354,-117.10682,122,211,113,Farr Avenue Elementary,4,933 Farr Avenue, Escondido,K-5,614,20:1,Escondido Union,2456,92026
